
====================================================================================================
RELATORIO DE EXECUCAO DO FLUXO DE POTENCIA CONTINUADO (CONVERGENCIA)
SISTEMA: IEEE 14 BARRAS
DATA: 20/11/2025 19:16:34
====================================================================================================

NUM.    STATUS          PASSO (LAMBDA)    CARGA TOTAL (MW)    CARGA TOTAL (Mvar)    TENSAO MIN (PU)
543     Convergente     2.0840            562.16              339.70                0.9672
544     Convergente     2.0860            562.78              340.37                0.9671
545     Convergente     2.0880            563.41              341.04                0.9670
546     Convergente     2.0900            564.04              341.71                0.9668
547     Convergente     2.0920            564.66              342.38                0.9667
548     Convergente     2.0940            565.29              343.06                0.9665
549     Convergente     2.0960            565.92              343.73                0.9664
550     Convergente     2.0980            566.54              344.40                0.9662
551     Convergente     2.1000            567.17              345.08                0.9661
552     Convergente     2.1020            567.80              345.75                0.9659
553     Convergente     2.1040            568.43              346.43                0.9658
554     Convergente     2.1060            569.06              347.10                0.9657
555     Convergente     2.1080            569.69              347.78                0.9655
556     Convergente     2.1100            570.32              348.46                0.9654
557     Convergente     2.1120            570.94              349.14                0.9652
558     Convergente     2.1140            571.57              349.82                0.9651
559     Convergente     2.1160            572.20              350.50                0.9649
560     Convergente     2.1180            572.83              351.18                0.9648
561     Convergente     2.1200            573.46              351.86                0.9646
562     Convergente     2.1220            574.09              352.54                0.9645
563     Convergente     2.1240            574.72              353.22                0.9643
564     Convergente     2.1260            575.36              353.91                0.9642
565     Convergente     2.1280            575.99              354.59                0.9641
566     Convergente     2.1300            576.62              355.28                0.9639
567     Convergente     2.1320            577.25              355.96                0.9638
568     Convergente     2.1340            577.88              356.65                0.9636
569     Convergente     2.1360            578.51              357.34                0.9635
570     Convergente     2.1380            579.15              358.02                0.9633
571     Convergente     2.1400            579.78              358.71                0.9632
572     Convergente     2.1420            580.41              359.40                0.9630
573     Convergente     2.1440            581.04              360.09                0.9629
574     Convergente     2.1460            581.68              360.78                0.9627
575     Convergente     2.1480            582.31              361.48                0.9626
576     Convergente     2.1500            582.94              362.17                0.9624
577     Convergente     2.1520            583.58              362.86                0.9623
578     Convergente     2.1540            584.21              363.56                0.9622
579     Convergente     2.1560            584.85              364.25                0.9620
580     Convergente     2.1580            585.48              364.95                0.9619
581     Convergente     2.1600            586.12              365.64                0.9617
582     Convergente     2.1620            586.75              366.34                0.9616
583     Convergente     2.1640            587.39              367.04                0.9614
584     Convergente     2.1660            588.02              367.73                0.9613
585     Convergente     2.1680            588.66              368.43                0.9611
586     Convergente     2.1700            589.30              369.13                0.9610
587     Convergente     2.1720            589.93              369.83                0.9608
588     Convergente     2.1740            590.57              370.54                0.9607
589     Convergente     2.1760            591.21              371.24                0.9605
590     Convergente     2.1780            591.84              371.94                0.9604
591     Convergente     2.1800            592.48              372.64                0.9602
592     Convergente     2.1820            593.12              373.35                0.9601
593     Convergente     2.1840            593.76              374.05                0.9599
594     Convergente     2.1860            594.39              374.76                0.9598
595     Convergente     2.1880            595.03              375.47                0.9596
596     Convergente     2.1900            595.67              376.17                0.9595
597     Convergente     2.1920            596.31              376.88                0.9593
598     Convergente     2.1940            596.95              377.59                0.9592
599     Convergente     2.1960            597.59              378.30                0.9590
600     Convergente     2.1980            598.23              379.01                0.9589
601     Convergente     2.2000            598.87              379.72                0.9588
602     Convergente     2.2020            599.51              380.43                0.9586
603     Convergente     2.2040            600.15              381.15                0.9585
604     Convergente     2.2060            600.79              381.86                0.9583
605     Convergente     2.2080            601.43              382.58                0.9582
606     Convergente     2.2100            602.07              383.29                0.9580
607     Convergente     2.2120            602.71              384.01                0.9579
608     Convergente     2.2140            603.35              384.72                0.9577
609     Convergente     2.2160            603.99              385.44                0.9576
610     Convergente     2.2180            604.64              386.16                0.9574
611     Convergente     2.2200            605.28              386.88                0.9573
612     Convergente     2.2220            605.92              387.60                0.9571
613     Convergente     2.2240            606.56              388.32                0.9570
614     Convergente     2.2260            607.21              389.04                0.9568
615     Convergente     2.2280            607.85              389.76                0.9567
616     Convergente     2.2300            608.49              390.48                0.9565
617     Convergente     2.2320            609.14              391.21                0.9564
618     Convergente     2.2340            609.78              391.93                0.9562
619     Convergente     2.2360            610.43              392.66                0.9561
620     Convergente     2.2380            611.07              393.38                0.9559
621     Convergente     2.2400            611.71              394.11                0.9558
622     Convergente     2.2420            612.36              394.84                0.9556
623     Convergente     2.2440            613.01              395.57                0.9555
624     Convergente     2.2460            613.65              396.30                0.9553
625     Convergente     2.2480            614.30              397.03                0.9552
626     Convergente     2.2500            614.94              397.76                0.9550
627     Convergente     2.2520            615.59              398.49                0.9548
628     Convergente     2.2540            616.24              399.22                0.9547
629     Convergente     2.2560            616.88              399.95                0.9545
630     Convergente     2.2580            617.53              400.69                0.9544
631     Convergente     2.2600            618.18              401.42                0.9542
632     Convergente     2.2620            618.82              402.16                0.9541
633     Convergente     2.2640            619.47              402.89                0.9539
634     Convergente     2.2660            620.12              403.63                0.9538
635     Convergente     2.2680            620.77              404.37                0.9536
636     Convergente     2.2700            621.42              405.11                0.9535
637     Convergente     2.2720            622.07              405.85                0.9533
638     Convergente     2.2740            622.72              406.59                0.9532
639     Convergente     2.2760            623.37              407.33                0.9530
640     Convergente     2.2780            624.01              408.07                0.9529
641     Convergente     2.2800            624.66              408.81                0.9527
642     Convergente     2.2820            625.32              409.56                0.9526
643     Convergente     2.2840            625.97              410.30                0.9524
644     Convergente     2.2860            626.62              411.05                0.9523
645     Convergente     2.2880            627.27              411.79                0.9521
646     Convergente     2.2900            627.92              412.54                0.9520
647     Convergente     2.2920            628.57              413.29                0.9518
648     Convergente     2.2940            629.22              414.04                0.9517
649     Convergente     2.2960            629.87              414.79                0.9515
650     Convergente     2.2980            630.53              415.54                0.9513
651     Convergente     2.3000            631.18              416.29                0.9512
652     Convergente     2.3020            631.83              417.04                0.9510
653     Convergente     2.3040            632.48              417.79                0.9509
654     Convergente     2.3060            633.14              418.54                0.9507
655     Convergente     2.3080            633.79              419.30                0.9506
656     Convergente     2.3100            634.45              420.05                0.9504
657     Convergente     2.3120            635.10              420.81                0.9503
658     Convergente     2.3140            635.75              421.57                0.9501
659     Convergente     2.3160            636.41              422.32                0.9500
660     Convergente     2.3180            637.06              423.08                0.9498
661     Convergente     2.3200            637.72              423.84                0.9497
662     Convergente     2.3220            638.37              424.60                0.9495
663     Convergente     2.3240            639.03              425.36                0.9493
664     Convergente     2.3260            639.69              426.12                0.9492
665     Convergente     2.3280            640.34              426.89                0.9490
666     Convergente     2.3300            641.00              427.65                0.9489
667     Convergente     2.3320            641.66              428.41                0.9487
668     Convergente     2.3340            642.31              429.18                0.9486
669     Convergente     2.3360            642.97              429.95                0.9484
670     Convergente     2.3380            643.63              430.71                0.9483
671     Convergente     2.3400            644.29              431.48                0.9481
672     Convergente     2.3420            644.94              432.25                0.9479
673     Convergente     2.3440            645.60              433.02                0.9478
674     Convergente     2.3460            646.26              433.79                0.9476
675     Convergente     2.3480            646.92              434.56                0.9475
676     Convergente     2.3500            647.58              435.33                0.9473
677     Convergente     2.3520            648.24              436.10                0.9472
678     Convergente     2.3540            648.90              436.88                0.9470
679     Convergente     2.3560            649.56              437.65                0.9469
680     Convergente     2.3580            650.22              438.43                0.9467
681     Convergente     2.3600            650.88              439.20                0.9465
682     Convergente     2.3620            651.54              439.98                0.9464
683     Convergente     2.3640            652.20              440.76                0.9462
684     Convergente     2.3660            652.86              441.54                0.9461
685     Convergente     2.3680            653.53              442.32                0.9459
686     Convergente     2.3700            654.19              443.10                0.9458
687     Convergente     2.3720            654.85              443.88                0.9456
688     Convergente     2.3740            655.51              444.66                0.9454
689     Convergente     2.3760            656.18              445.44                0.9453
690     Convergente     2.3780            656.84              446.23                0.9451
691     Convergente     2.3800            657.50              447.01                0.9450
692     Convergente     2.3820            658.17              447.80                0.9448
693     Convergente     2.3840            658.83              448.59                0.9447
694     Convergente     2.3860            659.50              449.37                0.9445
695     Convergente     2.3880            660.16              450.16                0.9443
696     Convergente     2.3900            660.82              450.95                0.9442
697     Convergente     2.3920            661.49              451.74                0.9440
698     Convergente     2.3940            662.16              452.53                0.9439
699     Convergente     2.3960            662.82              453.32                0.9437
700     Convergente     2.3980            663.49              454.12                0.9436
701     Convergente     2.4000            664.15              454.91                0.9434
702     Convergente     2.4020            664.82              455.70                0.9432
703     Convergente     2.4040            665.49              456.50                0.9431
704     Convergente     2.4060            666.15              457.30                0.9429
705     Convergente     2.4080            666.82              458.09                0.9428
706     Convergente     2.4100            667.49              458.89                0.9426
707     Convergente     2.4120            668.16              459.69                0.9424
708     Convergente     2.4140            668.83              460.49                0.9423
709     Convergente     2.4160            669.49              461.29                0.9421
710     Convergente     2.4180            670.16              462.09                0.9420
711     Convergente     2.4200            670.83              462.90                0.9418
712     Convergente     2.4220            671.50              463.70                0.9416
713     Convergente     2.4240            672.17              464.50                0.9415
714     Convergente     2.4260            672.84              465.31                0.9413
715     Convergente     2.4280            673.51              466.12                0.9412
716     Convergente     2.4300            674.18              466.92                0.9410
717     Convergente     2.4320            674.85              467.73                0.9408
718     Convergente     2.4340            675.52              468.54                0.9407
719     Convergente     2.4360            676.20              469.35                0.9405
720     Convergente     2.4380            676.87              470.16                0.9404
721     Convergente     2.4400            677.54              470.97                0.9402
722     Convergente     2.4420            678.21              471.78                0.9400
723     Convergente     2.4440            678.89              472.60                0.9399
724     Convergente     2.4460            679.56              473.41                0.9397
725     Convergente     2.4480            680.23              474.23                0.9396
726     Convergente     2.4500            680.91              475.04                0.9394
727     Convergente     2.4520            681.58              475.86                0.9392
728     Convergente     2.4540            682.25              476.68                0.9391
729     Convergente     2.4560            682.93              477.50                0.9389
730     Convergente     2.4580            683.60              478.32                0.9388
731     Convergente     2.4600            684.28              479.14                0.9386
732     Convergente     2.4620            684.95              479.96                0.9384
733     Convergente     2.4640            685.63              480.78                0.9383
734     Convergente     2.4660            686.30              481.61                0.9381
735     Convergente     2.4680            686.98              482.43                0.9380
736     Convergente     2.4700            687.66              483.26                0.9378
737     Convergente     2.4720            688.33              484.08                0.9376
738     Convergente     2.4740            689.01              484.91                0.9375
739     Convergente     2.4760            689.69              485.74                0.9373
740     Convergente     2.4780            690.37              486.57                0.9371
741     Convergente     2.4800            691.04              487.40                0.9370
742     Convergente     2.4820            691.72              488.23                0.9368
743     Convergente     2.4840            692.40              489.06                0.9367
744     Convergente     2.4860            693.08              489.90                0.9365
745     Convergente     2.4880            693.76              490.73                0.9363
746     Convergente     2.4900            694.44              491.56                0.9362
747     Convergente     2.4920            695.12              492.40                0.9360
748     Convergente     2.4940            695.80              493.24                0.9358
749     Convergente     2.4960            696.48              494.08                0.9357
750     Convergente     2.4980            697.16              494.91                0.9355
751     Convergente     2.5000            697.84              495.75                0.9353
752     Convergente     2.5020            698.52              496.60                0.9352
753     Convergente     2.5040            699.21              497.44                0.9350
754     Convergente     2.5060            699.89              498.28                0.9349
755     Convergente     2.5080            700.57              499.12                0.9347
756     Convergente     2.5100            701.25              499.97                0.9345
757     Convergente     2.5120            701.94              500.81                0.9344
758     Convergente     2.5140            702.62              501.66                0.9342
759     Convergente     2.5160            703.30              502.51                0.9340
760     Convergente     2.5180            703.99              503.36                0.9339
761     Convergente     2.5200            704.67              504.21                0.9337
762     Convergente     2.5220            705.36              505.06                0.9335
763     Convergente     2.5240            706.04              505.91                0.9334
764     Convergente     2.5260            706.73              506.76                0.9332
765     Convergente     2.5280            707.41              507.61                0.9330
766     Convergente     2.5300            708.10              508.47                0.9329
767     Convergente     2.5320            708.78              509.32                0.9327
768     Convergente     2.5340            709.47              510.18                0.9325
769     Convergente     2.5360            710.16              511.04                0.9324
770     Convergente     2.5380            710.84              511.90                0.9322
771     Convergente     2.5400            711.53              512.75                0.9320
772     Convergente     2.5420            712.22              513.62                0.9319
773     Convergente     2.5440            712.91              514.48                0.9317
774     Convergente     2.5460            713.60              515.34                0.9315
775     Convergente     2.5480            714.28              516.20                0.9314
776     Convergente     2.5500            714.97              517.07                0.9312
777     Convergente     2.5520            715.66              517.93                0.9310
778     Convergente     2.5540            716.35              518.80                0.9309
779     Convergente     2.5560            717.04              519.67                0.9307
780     Convergente     2.5580            717.73              520.53                0.9305
781     Convergente     2.5600            718.42              521.40                0.9304
782     Convergente     2.5620            719.11              522.27                0.9302
783     Convergente     2.5640            719.81              523.15                0.9300
784     Convergente     2.5660            720.50              524.02                0.9299
785     Convergente     2.5680            721.19              524.89                0.9297
786     Convergente     2.5700            721.88              525.77                0.9295
787     Convergente     2.5720            722.57              526.64                0.9294
788     Convergente     2.5740            723.27              527.52                0.9292
789     Convergente     2.5760            723.96              528.40                0.9290
790     Convergente     2.5780            724.65              529.27                0.9289
791     Convergente     2.5800            725.35              530.15                0.9287
792     Convergente     2.5820            726.04              531.03                0.9285
793     Convergente     2.5840            726.74              531.92                0.9284
794     Convergente     2.5860            727.43              532.80                0.9282
795     Convergente     2.5880            728.13              533.68                0.9280
796     Convergente     2.5900            728.82              534.57                0.9279
797     Convergente     2.5920            729.52              535.45                0.9277
798     Convergente     2.5940            730.21              536.34                0.9275
799     Convergente     2.5960            730.91              537.23                0.9273
800     Convergente     2.5980            731.61              538.12                0.9272
801     Convergente     2.6000            732.30              539.01                0.9270
802     Convergente     2.6020            733.00              539.90                0.9268
803     Convergente     2.6040            733.70              540.79                0.9267
804     Convergente     2.6060            734.40              541.68                0.9265
805     Convergente     2.6080            735.10              542.58                0.9263
806     Convergente     2.6100            735.80              543.47                0.9262
807     Convergente     2.6120            736.50              544.37                0.9260
808     Convergente     2.6140            737.19              545.27                0.9258
809     Convergente     2.6160            737.89              546.17                0.9256
810     Convergente     2.6180            738.60              547.06                0.9255
811     Convergente     2.6200            739.30              547.97                0.9253
812     Convergente     2.6220            740.00              548.87                0.9251
813     Convergente     2.6240            740.70              549.77                0.9250
814     Convergente     2.6260            741.40              550.67                0.9248
815     Convergente     2.6280            742.10              551.58                0.9246
816     Convergente     2.6300            742.80              552.48                0.9244
817     Convergente     2.6320            743.51              553.39                0.9243
818     Convergente     2.6340            744.21              554.30                0.9241
819     Convergente     2.6360            744.91              555.21                0.9239
820     Convergente     2.6380            745.62              556.12                0.9238
821     Convergente     2.6400            746.32              557.03                0.9236
822     Convergente     2.6420            747.03              557.94                0.9234
823     Convergente     2.6440            747.73              558.86                0.9232
824     Convergente     2.6460            748.44              559.77                0.9231
825     Convergente     2.6480            749.14              560.69                0.9229
826     Convergente     2.6500            749.85              561.60                0.9227
827     Convergente     2.6520            750.55              562.52                0.9226
828     Convergente     2.6540            751.26              563.44                0.9224
829     Convergente     2.6560            751.97              564.36                0.9222
830     Convergente     2.6580            752.67              565.28                0.9220
831     Convergente     2.6600            753.38              566.20                0.9219
832     Convergente     2.6620            754.09              567.13                0.9217
833     Convergente     2.6640            754.80              568.05                0.9215
834     Convergente     2.6660            755.51              568.98                0.9213
835     Convergente     2.6680            756.22              569.91                0.9212
836     Convergente     2.6700            756.93              570.83                0.9210
837     Convergente     2.6720            757.64              571.76                0.9208
838     Convergente     2.6740            758.35              572.69                0.9206
839     Convergente     2.6760            759.06              573.62                0.9205
840     Convergente     2.6780            759.77              574.56                0.9203
841     Convergente     2.6800            760.48              575.49                0.9201
842     Convergente     2.6820            761.19              576.42                0.9199
843     Convergente     2.6840            761.90              577.36                0.9198
844     Convergente     2.6860            762.61              578.30                0.9196
845     Convergente     2.6880            763.33              579.24                0.9194
846     Convergente     2.6900            764.04              580.17                0.9192
847     Convergente     2.6920            764.75              581.12                0.9191
848     Convergente     2.6940            765.47              582.06                0.9189
849     Convergente     2.6960            766.18              583.00                0.9187
850     Convergente     2.6980            766.90              583.94                0.9185
851     Convergente     2.7000            767.61              584.89                0.9184
852     Convergente     2.7020            768.33              585.83                0.9182
853     Convergente     2.7040            769.04              586.78                0.9180
854     Convergente     2.7060            769.76              587.73                0.9178
855     Convergente     2.7080            770.47              588.68                0.9177
856     Convergente     2.7100            771.19              589.63                0.9175
857     Convergente     2.7120            771.91              590.58                0.9173
858     Convergente     2.7140            772.62              591.54                0.9171
859     Convergente     2.7160            773.34              592.49                0.9170
860     Convergente     2.7180            774.06              593.45                0.9168
861     Convergente     2.7200            774.78              594.40                0.9166
862     Convergente     2.7220            775.50              595.36                0.9164
863     Convergente     2.7240            776.22              596.32                0.9162
864     Convergente     2.7260            776.94              597.28                0.9161
865     Convergente     2.7280            777.66              598.24                0.9159
866     Convergente     2.7300            778.38              599.20                0.9157
867     Convergente     2.7320            779.10              600.17                0.9155
868     Convergente     2.7340            779.82              601.13                0.9154
869     Convergente     2.7360            780.54              602.10                0.9152
870     Convergente     2.7380            781.26              603.07                0.9150
871     Convergente     2.7400            781.99              604.03                0.9148
872     Convergente     2.7420            782.71              605.00                0.9146
873     Convergente     2.7440            783.43              605.97                0.9145
874     Convergente     2.7460            784.16              606.95                0.9143
875     Convergente     2.7480            784.88              607.92                0.9141
876     Convergente     2.7500            785.60              608.89                0.9139
877     Convergente     2.7520            786.33              609.87                0.9137
878     Convergente     2.7540            787.05              610.85                0.9136
879     Convergente     2.7560            787.78              611.83                0.9134
880     Convergente     2.7580            788.51              612.81                0.9132
881     Convergente     2.7600            789.23              613.79                0.9130
882     Convergente     2.7620            789.96              614.77                0.9128
883     Convergente     2.7640            790.69              615.75                0.9127
884     Convergente     2.7660            791.41              616.73                0.9125
885     Convergente     2.7680            792.14              617.72                0.9123
886     Convergente     2.7700            792.87              618.71                0.9121
887     Convergente     2.7720            793.60              619.70                0.9119
888     Convergente     2.7740            794.33              620.68                0.9118
889     Convergente     2.7760            795.06              621.68                0.9116
890     Convergente     2.7780            795.79              622.67                0.9114
891     Convergente     2.7800            796.52              623.66                0.9112
892     Convergente     2.7820            797.25              624.65                0.9110
893     Convergente     2.7840            797.98              625.65                0.9108
894     Convergente     2.7860            798.71              626.65                0.9107
895     Convergente     2.7880            799.44              627.64                0.9105
896     Convergente     2.7900            800.17              628.64                0.9103
897     Convergente     2.7920            800.91              629.64                0.9101
898     Convergente     2.7940            801.64              630.65                0.9099
899     Convergente     2.7960            802.37              631.65                0.9098
900     Convergente     2.7980            803.11              632.65                0.9096
901     Convergente     2.8000            803.84              633.66                0.9094
902     Convergente     2.8020            804.58              634.67                0.9092
903     Convergente     2.8040            805.31              635.67                0.9090
904     Convergente     2.8060            806.05              636.68                0.9088
905     Convergente     2.8080            806.78              637.69                0.9087
906     Convergente     2.8100            807.52              638.71                0.9085
907     Convergente     2.8120            808.26              639.72                0.9083
908     Convergente     2.8140            808.99              640.74                0.9081
909     Convergente     2.8160            809.73              641.75                0.9079
910     Convergente     2.8180            810.47              642.77                0.9077
911     Convergente     2.8200            811.21              643.79                0.9075
912     Convergente     2.8220            811.95              644.81                0.9074
913     Convergente     2.8240            812.68              645.83                0.9072
914     Convergente     2.8260            813.42              646.85                0.9070
915     Convergente     2.8280            814.16              647.87                0.9068
916     Convergente     2.8300            814.90              648.90                0.9066
917     Convergente     2.8320            815.65              649.93                0.9064
918     Convergente     2.8340            816.39              650.95                0.9062
919     Convergente     2.8360            817.13              651.98                0.9061
920     Convergente     2.8380            817.87              653.01                0.9059
921     Convergente     2.8400            818.61              654.04                0.9057
922     Convergente     2.8420            819.36              655.08                0.9055
923     Convergente     2.8440            820.10              656.11                0.9053
924     Convergente     2.8460            820.84              657.15                0.9051
925     Convergente     2.8480            821.59              658.19                0.9049
926     Convergente     2.8500            822.33              659.22                0.9048
927     Convergente     2.8520            823.08              660.26                0.9046
928     Convergente     2.8540            823.82              661.30                0.9044
929     Convergente     2.8560            824.57              662.35                0.9042
930     Convergente     2.8580            825.32              663.39                0.9040
931     Convergente     2.8600            826.06              664.44                0.9038
932     Convergente     2.8620            826.81              665.48                0.9036
933     Convergente     2.8640            827.56              666.53                0.9034
934     Convergente     2.8660            828.31              667.58                0.9033
935     Convergente     2.8680            829.06              668.63                0.9031
936     Convergente     2.8700            829.80              669.68                0.9029
937     Convergente     2.8720            830.55              670.74                0.9027
938     Convergente     2.8740            831.30              671.79                0.9025
939     Convergente     2.8760            832.05              672.85                0.9023
940     Convergente     2.8780            832.81              673.91                0.9021
941     Convergente     2.8800            833.56              674.96                0.9019
942     Convergente     2.8820            834.31              676.03                0.9017
943     Convergente     2.8840            835.06              677.09                0.9016
944     Convergente     2.8860            835.81              678.15                0.9014
945     Convergente     2.8880            836.57              679.22                0.9012
946     Convergente     2.8900            837.32              680.28                0.9010
947     Convergente     2.8920            838.07              681.35                0.9008
948     Convergente     2.8940            838.83              682.42                0.9006
949     Convergente     2.8960            839.58              683.49                0.9004
950     Convergente     2.8980            840.34              684.56                0.9002
951     Convergente     2.9000            841.10              685.63                0.9000
952     Convergente     2.9020            841.85              686.71                0.8998
953     Convergente     2.9040            842.61              687.78                0.8996
954     Convergente     2.9060            843.37              688.86                0.8995
955     Convergente     2.9080            844.12              689.94                0.8993
956     Convergente     2.9100            844.88              691.02                0.8991
957     Convergente     2.9120            845.64              692.10                0.8989
958     Convergente     2.9140            846.40              693.19                0.8987
959     Convergente     2.9160            847.16              694.27                0.8985
960     Convergente     2.9180            847.92              695.36                0.8983
961     Convergente     2.9200            848.68              696.44                0.8981
962     Convergente     2.9220            849.44              697.53                0.8979
963     Convergente     2.9240            850.20              698.62                0.8977
964     Convergente     2.9260            850.96              699.72                0.8975
965     Convergente     2.9280            851.73              700.81                0.8973
966     Convergente     2.9300            852.49              701.90                0.8971
967     Convergente     2.9320            853.25              703.00                0.8969
968     Convergente     2.9340            854.02              704.10                0.8968
969     Convergente     2.9360            854.78              705.20                0.8966
970     Convergente     2.9380            855.54              706.30                0.8964
971     Convergente     2.9400            856.31              707.40                0.8962
972     Convergente     2.9420            857.07              708.51                0.8960
973     Convergente     2.9440            857.84              709.61                0.8958
974     Convergente     2.9460            858.61              710.72                0.8956
975     Convergente     2.9480            859.37              711.83                0.8954
976     Convergente     2.9500            860.14              712.94                0.8952
977     Convergente     2.9520            860.91              714.05                0.8950
978     Convergente     2.9540            861.68              715.16                0.8948
979     Convergente     2.9560            862.45              716.28                0.8946
980     Convergente     2.9580            863.22              717.39                0.8944
981     Convergente     2.9600            863.99              718.51                0.8942
982     Convergente     2.9620            864.76              719.63                0.8940
983     Convergente     2.9640            865.53              720.75                0.8938
984     Convergente     2.9660            866.30              721.87                0.8936
985     Convergente     2.9680            867.07              723.00                0.8934
986     Convergente     2.9700            867.85              724.12                0.8932
987     Convergente     2.9720            868.62              725.25                0.8930
988     Convergente     2.9740            869.39              726.38                0.8928
989     Convergente     2.9760            870.17              727.51                0.8926
990     Convergente     2.9780            870.94              728.64                0.8924
991     Convergente     2.9800            871.71              729.90                0.8922
992     Convergente     2.9820            872.49              731.18                0.8920
993     Convergente     2.9840            873.27              732.47                0.8918
994     Convergente     2.9860            874.04              733.75                0.8916
995     Convergente     2.9880            874.82              735.03                0.8914
996     Convergente     2.9900            875.60              736.32                0.8912
997     Convergente     2.9920            876.38              737.61                0.8910
998     Convergente     2.9940            877.15              738.90                0.8909
999     Convergente     2.9960            877.93              740.20                0.8907
1000    Convergente     2.9980            878.71              741.49                0.8905
1001    Convergente     3.0000            879.49              742.79                0.8903
1002    Convergente     3.0020            880.27              744.09                0.8901
1003    Convergente     3.0040            881.05              745.39                0.8898
1004    Convergente     3.0060            881.84              746.69                0.8896
1005    Convergente     3.0080            882.62              748.00                0.8894
1006    Convergente     3.0100            883.40              749.31                0.8892
1007    Convergente     3.0120            884.18              750.62                0.8890
1008    Convergente     3.0140            884.97              751.93                0.8888
1009    Convergente     3.0160            885.75              753.24                0.8886
1010    Convergente     3.0180            886.54              754.56                0.8884
1011    Convergente     3.0200            887.32              755.88                0.8882
1012    Convergente     3.0220            888.11              757.20                0.8880
1013    Convergente     3.0240            888.89              758.52                0.8878
1014    Convergente     3.0260            889.68              759.85                0.8876
1015    Convergente     3.0280            890.47              761.17                0.8874
1016    Convergente     3.0300            891.26              762.50                0.8872
1017    Convergente     3.0320            892.04              763.83                0.8870
1018    Convergente     3.0340            892.83              765.17                0.8868
1019    Convergente     3.0360            893.62              766.50                0.8866
1020    Convergente     3.0380            894.41              767.84                0.8864
1021    Convergente     3.0400            895.20              769.18                0.8862
1022    Convergente     3.0420            895.99              770.52                0.8860
1023    Convergente     3.0440            896.79              771.87                0.8858
1024    Convergente     3.0460            897.58              773.21                0.8856
1025    Convergente     3.0480            898.37              774.56                0.8854
1026    Convergente     3.0500            899.16              775.91                0.8852
1027    Convergente     3.0520            899.96              777.27                0.8850
1028    Convergente     3.0540            900.75              778.62                0.8848
1029    Convergente     3.0560            901.55              779.98                0.8846
1030    Convergente     3.0580            902.34              781.34                0.8844
1031    Convergente     3.0600            903.14              782.70                0.8842
1032    Convergente     3.0620            903.94              784.06                0.8840
1033    Convergente     3.0640            904.73              785.43                0.8837
1034    Convergente     3.0660            905.53              786.80                0.8835
1035    Convergente     3.0680            906.33              788.17                0.8833
1036    Convergente     3.0700            907.13              789.54                0.8831
1037    Convergente     3.0720            907.93              790.92                0.8829
1038    Convergente     3.0740            908.73              792.29                0.8827
1039    Convergente     3.0760            909.53              793.67                0.8825
1040    Convergente     3.0780            910.33              795.05                0.8823
1041    Convergente     3.0800            911.13              796.44                0.8821
1042    Convergente     3.0820            911.93              797.82                0.8819
1043    Convergente     3.0840            912.74              799.21                0.8817
1044    Convergente     3.0860            913.54              800.60                0.8815
1045    Convergente     3.0880            914.34              802.00                0.8813
1046    Convergente     3.0900            915.15              803.39                0.8810
1047    Convergente     3.0920            915.95              804.79                0.8808
1048    Convergente     3.0940            916.76              806.19                0.8806
1049    Convergente     3.0960            917.57              807.59                0.8804
1050    Convergente     3.0980            918.37              809.00                0.8802
1051    Convergente     3.1000            919.18              810.41                0.8800
1052    Convergente     3.1020            919.99              811.82                0.8798
1053    Convergente     3.1040            920.80              813.23                0.8796
1054    Convergente     3.1060            921.61              814.64                0.8794
1055    Convergente     3.1080            922.42              816.06                0.8792
1056    Convergente     3.1100            923.23              817.48                0.8789
1057    Convergente     3.1120            924.04              818.90                0.8787
1058    Convergente     3.1140            924.85              820.32                0.8785
1059    Convergente     3.1160            925.66              821.75                0.8783
1060    Convergente     3.1180            926.48              823.18                0.8781
1061    Convergente     3.1200            927.29              824.61                0.8779
1062    Convergente     3.1220            928.10              826.04                0.8777
1063    Convergente     3.1240            928.92              827.48                0.8775
1064    Convergente     3.1260            929.73              828.92                0.8772
1065    Convergente     3.1280            930.55              830.36                0.8770
1066    Convergente     3.1300            931.37              831.80                0.8768
1067    Convergente     3.1320            932.18              833.25                0.8766
1068    Convergente     3.1340            933.00              834.70                0.8764
1069    Convergente     3.1360            933.82              836.15                0.8762
1070    Convergente     3.1380            934.64              837.60                0.8760
1071    Convergente     3.1400            935.46              839.06                0.8757
1072    Convergente     3.1420            936.28              840.51                0.8755
1073    Convergente     3.1440            937.10              841.98                0.8753
1074    Convergente     3.1460            937.92              843.44                0.8751
1075    Convergente     3.1480            938.74              844.90                0.8749
1076    Convergente     3.1500            939.57              846.37                0.8747
1077    Convergente     3.1520            940.39              847.84                0.8744
1078    Convergente     3.1540            941.21              849.32                0.8742
1079    Convergente     3.1560            942.04              850.79                0.8740
1080    Convergente     3.1580            942.86              852.27                0.8738
1081    Convergente     3.1600            943.69              853.75                0.8736
1082    Convergente     3.1620            944.52              855.24                0.8734
1083    Convergente     3.1640            945.34              856.72                0.8731
1084    Convergente     3.1660            946.17              858.21                0.8729
1085    Convergente     3.1680            947.00              859.70                0.8727
1086    Convergente     3.1700            947.83              861.20                0.8725
1087    Convergente     3.1720            948.66              862.69                0.8723
1088    Convergente     3.1740            949.49              864.19                0.8721
1089    Convergente     3.1760            950.32              865.69                0.8718
1090    Convergente     3.1780            951.15              867.20                0.8716
1091    Convergente     3.1800            951.98              868.70                0.8714
