
====================================================================================================
RELATORIO DE EXECUCAO DO FLUXO DE POTENCIA CONTINUADO (CONVERGENCIA)
SISTEMA: IEEE 118 BARRAS
DATA: 20/11/2025 19:20:51
====================================================================================================

NUM.    STATUS          PASSO (LAMBDA)    CARGA TOTAL (MW)    CARGA TOTAL (Mvar)    TENSAO MIN (PU)
510     Convergente     2.0180            7942.65             3268.62               0.9075
511     Convergente     2.0200            7951.25             3276.92               0.9074
512     Convergente     2.0220            7959.86             3285.22               0.9073
513     Convergente     2.0240            7968.46             3293.54               0.9071
514     Convergente     2.0260            7977.07             3301.87               0.9070
515     Convergente     2.0280            7985.68             3310.21               0.9069
516     Convergente     2.0300            7994.29             3318.56               0.9068
517     Convergente     2.0320            8002.91             3326.92               0.9066
518     Convergente     2.0340            8011.52             3335.29               0.9065
519     Convergente     2.0360            8020.14             3343.67               0.9064
520     Convergente     2.0380            8028.76             3352.06               0.9062
521     Convergente     2.0400            8037.38             3360.46               0.9061
522     Convergente     2.0420            8046.01             3368.88               0.9060
523     Convergente     2.0440            8054.63             3377.30               0.9059
524     Convergente     2.0460            8063.26             3385.73               0.9057
525     Convergente     2.0480            8071.89             3394.18               0.9056
526     Convergente     2.0500            8080.52             3402.63               0.9055
527     Convergente     2.0520            8089.16             3411.09               0.9053
528     Convergente     2.0540            8097.79             3419.57               0.9052
529     Convergente     2.0560            8106.43             3428.05               0.9051
530     Convergente     2.0580            8115.07             3436.55               0.9050
531     Convergente     2.0600            8123.72             3445.06               0.9048
532     Convergente     2.0620            8132.36             3453.57               0.9047
533     Convergente     2.0640            8141.01             3462.10               0.9046
534     Convergente     2.0660            8149.66             3470.64               0.9044
535     Convergente     2.0680            8158.31             3479.19               0.9043
536     Convergente     2.0700            8166.97             3487.75               0.9042
537     Convergente     2.0720            8175.62             3496.32               0.9041
538     Convergente     2.0740            8184.28             3504.90               0.9039
539     Convergente     2.0760            8192.94             3513.50               0.9038
540     Convergente     2.0780            8201.60             3522.10               0.9037
541     Convergente     2.0800            8210.27             3530.71               0.9035
542     Convergente     2.0820            8218.93             3539.34               0.9034
543     Convergente     2.0840            8227.60             3547.97               0.9033
544     Convergente     2.0860            8236.28             3556.62               0.9031
545     Convergente     2.0880            8244.95             3565.28               0.9030
546     Convergente     2.0900            8253.62             3573.94               0.9029
547     Convergente     2.0920            8262.30             3582.62               0.9027
548     Convergente     2.0940            8270.98             3591.31               0.9026
549     Convergente     2.0960            8279.66             3600.01               0.9025
550     Convergente     2.0980            8288.35             3608.72               0.9024
551     Convergente     2.1000            8297.04             3617.45               0.9022
552     Convergente     2.1020            8305.72             3626.18               0.9021
553     Convergente     2.1040            8314.41             3634.92               0.9020
554     Convergente     2.1060            8323.11             3643.68               0.9018
555     Convergente     2.1080            8331.80             3652.45               0.9017
556     Convergente     2.1100            8340.50             3661.22               0.9016
557     Convergente     2.1120            8349.20             3670.01               0.9014
558     Convergente     2.1140            8357.90             3678.81               0.9013
559     Convergente     2.1160            8366.61             3687.62               0.9012
560     Convergente     2.1180            8375.31             3696.44               0.9010
561     Convergente     2.1200            8384.02             3705.28               0.9009
562     Convergente     2.1220            8392.73             3714.12               0.9008
563     Convergente     2.1240            8401.45             3722.98               0.9006
564     Convergente     2.1260            8410.16             3731.84               0.9005
565     Convergente     2.1280            8418.88             3740.72               0.9004
566     Convergente     2.1300            8427.60             3749.61               0.9002
567     Convergente     2.1320            8436.32             3758.51               0.9001
568     Convergente     2.1340            8445.05             3767.42               0.9000
569     Convergente     2.1360            8453.77             3776.35               0.8998
570     Convergente     2.1380            8462.50             3785.28               0.8997
571     Convergente     2.1400            8471.24             3794.23               0.8995
572     Convergente     2.1420            8479.97             3803.18               0.8994
573     Convergente     2.1440            8488.70             3812.15               0.8993
574     Convergente     2.1460            8497.44             3821.13               0.8991
575     Convergente     2.1480            8506.18             3830.12               0.8990
576     Convergente     2.1500            8514.93             3839.12               0.8989
577     Convergente     2.1520            8523.67             3848.14               0.8987
578     Convergente     2.1540            8532.42             3857.16               0.8986
579     Convergente     2.1560            8541.17             3866.20               0.8985
580     Convergente     2.1580            8549.92             3875.25               0.8983
581     Convergente     2.1600            8558.68             3884.31               0.8982
582     Convergente     2.1620            8567.43             3893.38               0.8981
583     Convergente     2.1640            8576.19             3902.46               0.8979
584     Convergente     2.1660            8584.95             3911.56               0.8978
585     Convergente     2.1680            8593.72             3920.67               0.8976
586     Convergente     2.1700            8602.48             3929.78               0.8975
587     Convergente     2.1720            8611.25             3938.91               0.8974
588     Convergente     2.1740            8620.02             3948.05               0.8972
589     Convergente     2.1760            8628.80             3957.21               0.8971
590     Convergente     2.1780            8637.57             3966.37               0.8970
591     Convergente     2.1800            8646.35             3975.55               0.8968
592     Convergente     2.1820            8655.13             3984.74               0.8967
593     Convergente     2.1840            8663.91             3993.94               0.8965
594     Convergente     2.1860            8672.70             4003.15               0.8964
595     Convergente     2.1880            8681.48             4012.37               0.8963
596     Convergente     2.1900            8690.27             4021.61               0.8961
597     Convergente     2.1920            8699.07             4030.86               0.8960
598     Convergente     2.1940            8707.86             4040.12               0.8958
599     Convergente     2.1960            8716.66             4049.39               0.8957
600     Convergente     2.1980            8725.46             4058.67               0.8956
601     Convergente     2.2000            8734.26             4067.97               0.8954
602     Convergente     2.2020            8743.06             4077.27               0.8953
603     Convergente     2.2040            8751.87             4086.59               0.8951
604     Convergente     2.2060            8760.68             4095.93               0.8950
605     Convergente     2.2080            8769.49             4105.27               0.8949
606     Convergente     2.2100            8778.31             4114.62               0.8947
607     Convergente     2.2120            8787.12             4123.99               0.8946
608     Convergente     2.2140            8795.94             4133.37               0.8944
609     Convergente     2.2160            8804.76             4142.76               0.8943
610     Convergente     2.2180            8813.59             4152.17               0.8942
611     Convergente     2.2200            8822.41             4161.59               0.8940
612     Convergente     2.2220            8831.24             4171.01               0.8939
613     Convergente     2.2240            8840.07             4180.46               0.8937
614     Convergente     2.2260            8848.91             4189.91               0.8936
615     Convergente     2.2280            8857.74             4199.37               0.8935
616     Convergente     2.2300            8866.58             4208.85               0.8933
617     Convergente     2.2320            8875.42             4218.34               0.8932
618     Convergente     2.2340            8884.26             4227.85               0.8930
619     Convergente     2.2360            8893.11             4237.36               0.8929
620     Convergente     2.2380            8901.96             4246.89               0.8927
621     Convergente     2.2400            8910.81             4256.43               0.8926
622     Convergente     2.2420            8919.66             4265.98               0.8925
623     Convergente     2.2440            8928.52             4275.55               0.8923
624     Convergente     2.2460            8937.38             4285.12               0.8922
625     Convergente     2.2480            8946.24             4294.71               0.8920
626     Convergente     2.2500            8955.10             4304.32               0.8919
627     Convergente     2.2520            8963.97             4313.93               0.8917
628     Convergente     2.2540            8972.84             4323.56               0.8916
629     Convergente     2.2560            8981.71             4333.20               0.8914
630     Convergente     2.2580            8990.58             4342.85               0.8913
631     Convergente     2.2600            8999.46             4352.52               0.8912
632     Convergente     2.2620            9008.34             4362.20               0.8910
633     Convergente     2.2640            9017.22             4371.89               0.8909
634     Convergente     2.2660            9026.11             4381.59               0.8907
635     Convergente     2.2680            9034.99             4391.31               0.8906
636     Convergente     2.2700            9043.88             4401.04               0.8904
637     Convergente     2.2720            9052.77             4410.78               0.8903
638     Convergente     2.2740            9061.67             4420.54               0.8901
639     Convergente     2.2760            9070.57             4430.31               0.8900
640     Convergente     2.2780            9079.46             4440.09               0.8898
641     Convergente     2.2800            9088.37             4449.88               0.8897
642     Convergente     2.2820            9097.27             4459.69               0.8895
643     Convergente     2.2840            9106.18             4469.51               0.8894
644     Convergente     2.2860            9115.09             4479.34               0.8893
645     Convergente     2.2880            9124.00             4489.19               0.8891
646     Convergente     2.2900            9132.92             4499.05               0.8890
647     Convergente     2.2920            9141.84             4508.92               0.8888
648     Convergente     2.2940            9150.76             4518.81               0.8887
649     Convergente     2.2960            9159.68             4528.71               0.8885
650     Convergente     2.2980            9168.61             4538.62               0.8884
651     Convergente     2.3000            9177.54             4548.55               0.8882
652     Convergente     2.3020            9186.47             4558.49               0.8881
653     Convergente     2.3040            9195.40             4568.44               0.8879
654     Convergente     2.3060            9204.34             4578.41               0.8878
655     Convergente     2.3080            9213.28             4588.38               0.8876
656     Convergente     2.3100            9222.22             4598.38               0.8875
657     Convergente     2.3120            9231.17             4608.38               0.8873
658     Convergente     2.3140            9240.11             4618.40               0.8872
659     Convergente     2.3160            9249.06             4628.44               0.8870
660     Convergente     2.3180            9258.02             4638.48               0.8869
661     Convergente     2.3200            9266.97             4648.54               0.8867
662     Convergente     2.3220            9275.93             4658.62               0.8866
663     Convergente     2.3240            9284.89             4668.70               0.8864
664     Convergente     2.3260            9293.86             4678.80               0.8863
665     Convergente     2.3280            9302.82             4688.92               0.8861
666     Convergente     2.3300            9311.79             4699.05               0.8860
667     Convergente     2.3320            9320.77             4709.19               0.8858
668     Convergente     2.3340            9329.74             4719.35               0.8857
669     Convergente     2.3360            9338.72             4729.52               0.8855
670     Convergente     2.3380            9347.70             4739.70               0.8854
671     Convergente     2.3400            9356.68             4749.90               0.8852
672     Convergente     2.3420            9365.67             4760.11               0.8851
673     Convergente     2.3440            9374.66             4770.33               0.8849
674     Convergente     2.3460            9383.65             4780.57               0.8847
675     Convergente     2.3480            9392.65             4790.83               0.8846
676     Convergente     2.3500            9401.64             4801.09               0.8844
677     Convergente     2.3520            9410.64             4811.37               0.8843
678     Convergente     2.3540            9419.65             4821.67               0.8841
679     Convergente     2.3560            9428.65             4831.98               0.8840
680     Convergente     2.3580            9437.66             4842.30               0.8838
681     Convergente     2.3600            9446.67             4852.64               0.8837
682     Convergente     2.3620            9455.69             4862.99               0.8835
683     Convergente     2.3640            9464.71             4873.36               0.8834
684     Convergente     2.3660            9473.73             4883.74               0.8832
685     Convergente     2.3680            9482.75             4894.13               0.8831
686     Convergente     2.3700            9491.78             4904.54               0.8829
687     Convergente     2.3720            9500.81             4914.97               0.8827
688     Convergente     2.3740            9509.84             4925.40               0.8826
689     Convergente     2.3760            9518.87             4935.86               0.8824
690     Convergente     2.3780            9527.91             4946.32               0.8823
691     Convergente     2.3800            9536.95             4956.81               0.8821
692     Convergente     2.3820            9546.00             4967.30               0.8820
693     Convergente     2.3840            9555.04             4977.81               0.8818
694     Convergente     2.3860            9564.09             4988.34               0.8816
695     Convergente     2.3880            9573.15             4998.88               0.8815
696     Convergente     2.3900            9582.20             5009.43               0.8813
697     Convergente     2.3920            9591.26             5020.00               0.8812
698     Convergente     2.3940            9600.32             5030.59               0.8810
699     Convergente     2.3960            9609.39             5041.21               0.8809
700     Convergente     2.3980            9618.45             5051.85               0.8807
701     Convergente     2.4000            9627.52             5062.51               0.8805
702     Convergente     2.4020            9636.60             5073.19               0.8804
703     Convergente     2.4040            9645.67             5083.88               0.8802
704     Convergente     2.4060            9654.75             5094.59               0.8801
705     Convergente     2.4080            9663.84             5105.31               0.8799
706     Convergente     2.4100            9672.92             5116.04               0.8797
707     Convergente     2.4120            9682.01             5126.79               0.8796
708     Convergente     2.4140            9691.10             5137.56               0.8794
709     Convergente     2.4160            9700.20             5148.34               0.8793
710     Convergente     2.4180            9709.30             5159.14               0.8791
711     Convergente     2.4200            9718.40             5169.95               0.8789
712     Convergente     2.4220            9727.50             5180.78               0.8788
713     Convergente     2.4240            9736.61             5191.62               0.8786
714     Convergente     2.4260            9745.72             5202.48               0.8785
715     Convergente     2.4280            9754.83             5213.35               0.8783
716     Convergente     2.4300            9763.95             5224.24               0.8781
717     Convergente     2.4320            9773.07             5235.15               0.8780
718     Convergente     2.4340            9782.19             5246.07               0.8778
719     Convergente     2.4360            9791.32             5257.01               0.8777
720     Convergente     2.4380            9800.45             5267.96               0.8775
721     Convergente     2.4400            9809.58             5278.92               0.8773
722     Convergente     2.4420            9818.71             5289.91               0.8772
723     Convergente     2.4440            9827.85             5300.91               0.8770
724     Convergente     2.4460            9837.00             5311.92               0.8768
725     Convergente     2.4480            9846.14             5322.99               0.8767
726     Convergente     2.4500            9855.29             5334.15               0.8765
727     Convergente     2.4520            9864.44             5345.32               0.8763
728     Convergente     2.4540            9873.60             5356.51               0.8762
729     Convergente     2.4560            9882.75             5367.71               0.8760
730     Convergente     2.4580            9891.91             5378.93               0.8757
731     Convergente     2.4600            9901.08             5390.17               0.8755
732     Convergente     2.4620            9910.25             5401.42               0.8753
733     Convergente     2.4640            9919.42             5412.69               0.8751
734     Convergente     2.4660            9928.59             5423.98               0.8749
735     Convergente     2.4680            9937.77             5435.28               0.8747
736     Convergente     2.4700            9946.95             5446.60               0.8744
737     Convergente     2.4720            9956.14             5457.94               0.8742
738     Convergente     2.4740            9965.32             5469.29               0.8740
739     Convergente     2.4760            9974.51             5480.66               0.8738
740     Convergente     2.4780            9983.71             5492.05               0.8736
741     Convergente     2.4800            9992.91             5503.45               0.8733
742     Convergente     2.4820            10002.11            5514.88               0.8731
743     Convergente     2.4840            10011.31            5526.31               0.8729
744     Convergente     2.4860            10020.52            5537.77               0.8727
745     Convergente     2.4880            10029.73            5549.24               0.8725
746     Convergente     2.4900            10038.94            5560.73               0.8722
747     Convergente     2.4920            10048.16            5572.24               0.8720
748     Convergente     2.4940            10057.38            5583.76               0.8718
749     Convergente     2.4960            10066.61            5595.30               0.8716
750     Convergente     2.4980            10075.84            5606.86               0.8713
751     Convergente     2.5000            10085.07            5618.43               0.8711
752     Convergente     2.5020            10094.30            5630.03               0.8709
753     Convergente     2.5040            10103.54            5641.64               0.8707
754     Convergente     2.5060            10112.78            5653.77               0.8704
755     Convergente     2.5080            10122.03            5665.96               0.8702
756     Convergente     2.5100            10131.28            5678.17               0.8700
757     Convergente     2.5120            10140.53            5690.40               0.8698
758     Convergente     2.5140            10149.79            5702.65               0.8695
759     Convergente     2.5160            10159.04            5714.92               0.8693
760     Convergente     2.5180            10168.31            5727.21               0.8691
761     Convergente     2.5200            10177.57            5739.52               0.8689
762     Convergente     2.5220            10186.84            5751.85               0.8686
763     Convergente     2.5240            10196.12            5764.20               0.8684
764     Convergente     2.5260            10205.40            5776.58               0.8682
765     Convergente     2.5280            10214.68            5788.97               0.8679
766     Convergente     2.5300            10223.96            5801.38               0.8677
767     Convergente     2.5320            10233.25            5813.81               0.8675
768     Convergente     2.5340            10242.54            5826.27               0.8672
769     Convergente     2.5360            10251.84            5838.74               0.8670
770     Convergente     2.5380            10261.14            5851.23               0.8668
771     Convergente     2.5400            10270.44            5863.75               0.8666
772     Convergente     2.5420            10279.74            5876.29               0.8663
773     Convergente     2.5440            10289.05            5888.84               0.8661
774     Convergente     2.5460            10298.37            5901.42               0.8659
775     Convergente     2.5480            10307.69            5914.02               0.8656
776     Convergente     2.5500            10317.01            5926.64               0.8654
777     Convergente     2.5520            10326.33            5939.28               0.8652
778     Convergente     2.5540            10335.66            5951.95               0.8649
779     Convergente     2.5560            10344.99            5964.63               0.8647
780     Convergente     2.5580            10354.33            5977.34               0.8644
781     Convergente     2.5600            10363.67            5990.06               0.8642
782     Convergente     2.5620            10373.01            6002.81               0.8640
783     Convergente     2.5640            10382.36            6015.58               0.8637
784     Convergente     2.5660            10391.71            6028.37               0.8635
785     Convergente     2.5680            10401.07            6041.19               0.8633
786     Convergente     2.5700            10410.43            6054.02               0.8630
787     Convergente     2.5720            10419.79            6066.88               0.8628
788     Convergente     2.5740            10429.16            6079.76               0.8625
789     Convergente     2.5760            10438.53            6092.66               0.8623
790     Convergente     2.5780            10447.90            6105.59               0.8621
791     Convergente     2.5800            10457.28            6118.54               0.8618
792     Convergente     2.5820            10466.66            6131.50               0.8616
793     Convergente     2.5840            10476.05            6144.50               0.8613
794     Convergente     2.5860            10485.44            6157.51               0.8611
795     Convergente     2.5880            10494.83            6170.55               0.8608
796     Convergente     2.5900            10504.23            6183.60               0.8606
797     Convergente     2.5920            10513.63            6196.69               0.8604
798     Convergente     2.5940            10523.04            6209.82               0.8601
799     Convergente     2.5960            10532.45            6222.98               0.8599
800     Convergente     2.5980            10541.87            6236.16               0.8596
801     Convergente     2.6000            10551.28            6249.37               0.8594
802     Convergente     2.6020            10560.71            6262.60               0.8591
803     Convergente     2.6040            10570.13            6275.86               0.8589
804     Convergente     2.6060            10579.56            6289.13               0.8586
805     Convergente     2.6080            10589.00            6302.44               0.8584
806     Convergente     2.6100            10598.44            6315.76               0.8581
807     Convergente     2.6120            10607.88            6329.11               0.8579
808     Convergente     2.6140            10617.33            6342.48               0.8576
809     Convergente     2.6160            10626.78            6355.88               0.8574
810     Convergente     2.6180            10636.23            6369.30               0.8571
811     Convergente     2.6200            10645.69            6382.74               0.8569
812     Convergente     2.6220            10655.16            6396.21               0.8566
813     Convergente     2.6240            10664.63            6409.70               0.8564
814     Convergente     2.6260            10674.10            6423.22               0.8561
815     Convergente     2.6280            10683.58            6436.76               0.8559
816     Convergente     2.6300            10693.06            6450.33               0.8556
817     Convergente     2.6320            10702.54            6463.92               0.8554
818     Convergente     2.6340            10712.03            6477.64               0.8551
819     Convergente     2.6360            10721.53            6491.42               0.8549
820     Convergente     2.6380            10731.02            6505.23               0.8546
821     Convergente     2.6400            10740.53            6519.06               0.8544
822     Convergente     2.6420            10750.03            6532.92               0.8541
823     Convergente     2.6440            10759.55            6546.80               0.8538
824     Convergente     2.6460            10769.06            6560.71               0.8536
825     Convergente     2.6480            10778.58            6574.64               0.8533
826     Convergente     2.6500            10788.11            6588.60               0.8531
827     Convergente     2.6520            10797.64            6602.59               0.8528
828     Convergente     2.6540            10807.17            6616.60               0.8525
829     Convergente     2.6560            10816.71            6630.64               0.8523
830     Convergente     2.6580            10826.25            6644.80               0.8520
831     Convergente     2.6600            10835.80            6659.01               0.8518
832     Convergente     2.6620            10845.35            6673.24               0.8515
833     Convergente     2.6640            10854.91            6687.51               0.8512
834     Convergente     2.6660            10864.47            6701.79               0.8510
835     Convergente     2.6680            10874.03            6716.11               0.8507
836     Convergente     2.6700            10883.60            6730.45               0.8504
837     Convergente     2.6720            10893.18            6744.82               0.8502
838     Convergente     2.6740            10902.76            6759.22               0.8499
839     Convergente     2.6760            10912.34            6773.65               0.8496
840     Convergente     2.6780            10921.93            6788.10               0.8494
841     Convergente     2.6800            10931.52            6802.58               0.8491
842     Convergente     2.6820            10941.12            6817.09               0.8488
843     Convergente     2.6840            10950.73            6831.63               0.8486
844     Convergente     2.6860            10960.33            6846.20               0.8483
845     Convergente     2.6880            10969.95            6860.79               0.8480
846     Convergente     2.6900            10979.56            6875.41               0.8478
847     Convergente     2.6920            10989.19            6890.06               0.8475
848     Convergente     2.6940            10998.81            6904.75               0.8472
849     Convergente     2.6960            11008.45            6919.45               0.8469
850     Convergente     2.6980            11018.08            6934.19               0.8467
851     Convergente     2.7000            11027.73            6948.96               0.8464
852     Convergente     2.7020            11037.37            6963.76               0.8461
853     Convergente     2.7040            11047.03            6978.58               0.8458
854     Convergente     2.7060            11056.68            6993.44               0.8456
855     Convergente     2.7080            11066.34            7008.33               0.8453
856     Convergente     2.7100            11076.01            7023.24               0.8450
857     Convergente     2.7120            11085.68            7038.19               0.8447
858     Convergente     2.7140            11095.36            7053.16               0.8445
859     Convergente     2.7160            11105.04            7068.17               0.8442
860     Convergente     2.7180            11114.73            7083.20               0.8439
861     Convergente     2.7200            11124.42            7098.27               0.8436
862     Convergente     2.7220            11134.12            7113.37               0.8433
863     Convergente     2.7240            11143.83            7128.50               0.8430
864     Convergente     2.7260            11153.53            7143.66               0.8428
865     Convergente     2.7280            11163.25            7158.85               0.8425
866     Convergente     2.7300            11172.97            7174.07               0.8422
867     Convergente     2.7320            11182.69            7189.32               0.8419
868     Convergente     2.7340            11192.42            7204.61               0.8416
869     Convergente     2.7360            11202.16            7219.92               0.8413
870     Convergente     2.7380            11211.90            7235.27               0.8410
871     Convergente     2.7400            11221.64            7250.65               0.8408
872     Convergente     2.7420            11231.39            7266.06               0.8405
873     Convergente     2.7440            11241.15            7281.51               0.8402
874     Convergente     2.7460            11250.91            7296.99               0.8399
875     Convergente     2.7480            11260.68            7312.50               0.8396
876     Convergente     2.7500            11270.45            7328.04               0.8393
877     Convergente     2.7520            11280.23            7343.62               0.8390
878     Convergente     2.7540            11290.02            7359.23               0.8387
879     Convergente     2.7560            11299.81            7374.87               0.8384
880     Convergente     2.7580            11309.60            7390.55               0.8381
881     Convergente     2.7600            11319.41            7406.26               0.8378
882     Convergente     2.7620            11329.21            7422.00               0.8375
883     Convergente     2.7640            11339.03            7437.78               0.8372
884     Convergente     2.7660            11348.85            7453.59               0.8369
885     Convergente     2.7680            11358.67            7469.44               0.8366
886     Convergente     2.7700            11368.50            7485.32               0.8363
887     Convergente     2.7720            11378.34            7501.23               0.8360
888     Convergente     2.7740            11388.18            7517.18               0.8357
889     Convergente     2.7760            11398.03            7533.17               0.8354
890     Convergente     2.7780            11407.88            7549.19               0.8351
891     Convergente     2.7800            11417.74            7565.25               0.8348
892     Convergente     2.7820            11427.61            7581.34               0.8345
893     Convergente     2.7840            11437.48            7597.47               0.8342
894     Convergente     2.7860            11447.36            7613.64               0.8339
895     Convergente     2.7880            11457.24            7629.84               0.8336
896     Convergente     2.7900            11467.14            7646.08               0.8333
897     Convergente     2.7920            11477.03            7662.35               0.8330
898     Convergente     2.7940            11486.94            7678.66               0.8327
899     Convergente     2.7960            11496.85            7695.01               0.8324
900     Convergente     2.7980            11506.76            7711.40               0.8320
901     Convergente     2.8000            11516.68            7727.82               0.8317
902     Convergente     2.8020            11526.61            7744.29               0.8314
903     Convergente     2.8040            11536.55            7760.79               0.8311
904     Convergente     2.8060            11546.49            7777.32               0.8308
905     Convergente     2.8080            11556.44            7793.90               0.8305
906     Convergente     2.8100            11566.39            7810.52               0.8301
907     Convergente     2.8120            11576.35            7827.17               0.8298
908     Convergente     2.8140            11586.32            7843.87               0.8295
909     Convergente     2.8160            11596.30            7860.60               0.8292
910     Convergente     2.8180            11606.28            7877.37               0.8289
911     Convergente     2.8200            11616.27            7894.19               0.8285
912     Convergente     2.8220            11626.26            7911.04               0.8282
913     Convergente     2.8240            11636.26            7927.93               0.8279
914     Convergente     2.8260            11646.27            7944.87               0.8276
915     Convergente     2.8280            11656.29            7961.84               0.8272
916     Convergente     2.8300            11666.31            7978.86               0.8269
917     Convergente     2.8320            11676.34            7995.92               0.8266
918     Convergente     2.8340            11686.38            8013.02               0.8262
919     Convergente     2.8360            11696.42            8030.16               0.8259
920     Convergente     2.8380            11706.47            8047.35               0.8256
921     Convergente     2.8400            11716.53            8064.58               0.8252
922     Convergente     2.8420            11726.59            8081.85               0.8249
923     Convergente     2.8440            11736.67            8099.16               0.8246
924     Convergente     2.8460            11746.75            8116.52               0.8242
925     Convergente     2.8480            11756.83            8133.92               0.8239
926     Convergente     2.8500            11766.93            8151.36               0.8236
927     Convergente     2.8520            11777.03            8168.85               0.8232
928     Convergente     2.8540            11787.14            8186.38               0.8229
929     Convergente     2.8560            11797.26            8203.96               0.8225
930     Convergente     2.8580            11807.38            8221.59               0.8222
931     Convergente     2.8600            11817.52            8239.26               0.8218
932     Convergente     2.8620            11827.66            8256.97               0.8215
933     Convergente     2.8640            11837.80            8274.73               0.8211
934     Convergente     2.8660            11847.96            8292.54               0.8208
935     Convergente     2.8680            11858.13            8310.40               0.8204
936     Convergente     2.8700            11868.30            8328.30               0.8201
937     Convergente     2.8720            11878.48            8346.25               0.8197
938     Convergente     2.8740            11888.67            8364.25               0.8194
939     Convergente     2.8760            11898.86            8382.30               0.8190
940     Convergente     2.8780            11909.07            8400.39               0.8187
941     Convergente     2.8800            11919.28            8418.54               0.8183
942     Convergente     2.8820            11929.50            8436.73               0.8180
943     Convergente     2.8840            11939.73            8454.98               0.8176
944     Convergente     2.8860            11949.97            8473.27               0.8172
945     Convergente     2.8880            11960.22            8491.62               0.8169
946     Convergente     2.8900            11970.47            8510.01               0.8165
947     Convergente     2.8920            11980.74            8528.46               0.8161
948     Convergente     2.8940            11991.01            8546.96               0.8158
949     Convergente     2.8960            12001.29            8565.51               0.8154
950     Convergente     2.8980            12011.58            8584.12               0.8150
951     Convergente     2.9000            12021.88            8602.77               0.8147
952     Convergente     2.9020            12032.19            8621.49               0.8143
953     Convergente     2.9040            12042.51            8640.25               0.8139
954     Convergente     2.9060            12052.83            8659.07               0.8135
955     Convergente     2.9080            12063.17            8677.94               0.8131
956     Convergente     2.9100            12073.51            8696.87               0.8128
957     Convergente     2.9120            12083.87            8715.86               0.8124
958     Convergente     2.9140            12094.23            8734.90               0.8120
959     Convergente     2.9160            12104.61            8754.00               0.8116
960     Convergente     2.9180            12114.99            8773.16               0.8112
961     Convergente     2.9200            12125.38            8792.37               0.8108
962     Convergente     2.9220            12135.79            8811.65               0.8104
963     Convergente     2.9240            12146.20            8830.98               0.8101
964     Convergente     2.9260            12156.62            8850.37               0.8097
965     Convergente     2.9280            12167.06            8869.82               0.8093
966     Convergente     2.9300            12177.50            8889.33               0.8089
967     Convergente     2.9320            12187.96            8908.91               0.8085
968     Convergente     2.9340            12198.42            8928.54               0.8081
969     Convergente     2.9360            12208.89            8948.24               0.8077
970     Convergente     2.9380            12219.38            8968.00               0.8073
971     Convergente     2.9400            12229.88            8987.82               0.8069
972     Convergente     2.9420            12240.38            9007.71               0.8065
973     Convergente     2.9440            12250.90            9027.66               0.8060
974     Convergente     2.9460            12261.43            9047.68               0.8056
975     Convergente     2.9480            12271.97            9067.76               0.8052
976     Convergente     2.9500            12282.52            9087.91               0.8048
977     Convergente     2.9520            12293.08            9108.13               0.8044
978     Convergente     2.9540            12303.66            9128.42               0.8040
979     Convergente     2.9560            12314.24            9148.77               0.8035
980     Convergente     2.9580            12324.84            9169.20               0.8031
981     Convergente     2.9600            12335.45            9189.70               0.8027
982     Convergente     2.9620            12346.07            9210.26               0.8023
983     Convergente     2.9640            12356.71            9230.90               0.8018
984     Convergente     2.9660            12367.35            9251.61               0.8014
985     Convergente     2.9680            12378.01            9272.40               0.8010
986     Convergente     2.9700            12388.68            9293.26               0.8005
987     Convergente     2.9720            12399.37            9314.19               0.8001
988     Convergente     2.9740            12410.06            9335.20               0.7996
989     Convergente     2.9760            12420.77            9356.29               0.7992
990     Convergente     2.9780            12431.49            9377.45               0.7988
991     Convergente     2.9800            12442.23            9398.70               0.7983
992     Convergente     2.9820            12452.98            9420.02               0.7979
993     Convergente     2.9840            12463.74            9441.42               0.7974
994     Convergente     2.9860            12474.52            9462.91               0.7969
995     Convergente     2.9880            12485.31            9484.48               0.7965
996     Convergente     2.9900            12496.11            9506.13               0.7960
997     Convergente     2.9920            12506.93            9527.87               0.7956
998     Convergente     2.9940            12517.77            9549.69               0.7951
999     Convergente     2.9960            12528.61            9571.60               0.7946
1000    Convergente     2.9980            12539.48            9593.60               0.7942
1001    Convergente     3.0000            12550.36            9615.69               0.7937
1002    Convergente     3.0020            12561.25            9637.87               0.7932
1003    Convergente     3.0040            12572.16            9660.14               0.7927
1004    Convergente     3.0060            12583.08            9682.50               0.7922
1005    Convergente     3.0080            12594.02            9704.96               0.7917
1006    Convergente     3.0100            12604.98            9727.51               0.7913
1007    Convergente     3.0120            12615.95            9750.16               0.7908
1008    Convergente     3.0140            12626.94            9772.91               0.7903
1009    Convergente     3.0160            12637.95            9795.76               0.7898
1010    Convergente     3.0180            12648.97            9818.71               0.7893
1011    Convergente     3.0200            12660.01            9841.76               0.7888
1012    Convergente     3.0220            12671.07            9864.92               0.7882
1013    Convergente     3.0240            12682.15            9888.18               0.7877
1014    Convergente     3.0260            12693.24            9911.56               0.7872
1015    Convergente     3.0280            12704.36            9935.04               0.7867
1016    Convergente     3.0300            12715.49            9958.63               0.7862
1017    Convergente     3.0320            12726.64            9982.34               0.7856
1018    Convergente     3.0340            12737.81            10006.16              0.7851
1019    Convergente     3.0360            12749.00            10030.09              0.7846
1020    Convergente     3.0380            12760.21            10054.15              0.7840
